id,year,income,years_from_layoff
269.0,8.0,28622.342684684718,2.0
269.0,9.0,32936.73188527848,3.0
269.0,10.0,27591.940220379794,4.0
269.0,11.0,30483.720371915384,5.0
270.0,1.0,31577.505102511837,-5.0
270.0,2.0,28816.170727089626,-4.0
270.0,3.0,30356.93663932447,-3.0
270.0,4.0,29435.142600334053,-2.0
270.0,5.0,28662.5641808185,-1.0
270.0,6.0,30662.334058449323,0.0
270.0,7.0,30311.6270225862,1.0
270.0,8.0,31990.011662421788,2.0
270.0,9.0,31441.147636089787,3.0
270.0,10.0,30285.569402002035,4.0
270.0,11.0,28156.273526046345,5.0
271.0,1.0,28501.36689986645,-5.0
271.0,2.0,29104.53394190743,-4.0
271.0,3.0,28367.83071647586,-3.0
271.0,4.0,31617.363042102304,-2.0
271.0,5.0,28865.795373132252,-1.0
271.0,6.0,28836.987744412138,0.0
271.0,7.0,31408.853387357725,1.0
271.0,8.0,33644.22343786988,2.0
271.0,9.0,30229.330912962534,3.0
271.0,10.0,27568.366082147386,4.0
271.0,11.0,30372.58857962928,5.0
272.0,1.0,31939.326299670654,-5.0
272.0,2.0,25289.442995283778,-4.0
272.0,3.0,28610.67381769207,-3.0
272.0,4.0,30806.573477854447,-2.0
272.0,5.0,32845.88156657886,-1.0
272.0,6.0,30292.384569773832,0.0
272.0,7.0,31893.639220462246,1.0
272.0,8.0,28906.420710389415,2.0
272.0,9.0,31060.62660702282,3.0
272.0,10.0,28036.929452541364,4.0
272.0,11.0,29846.956274242646,5.0
273.0,1.0,28243.591530114394,-5.0
273.0,2.0,28129.59970275346,-4.0
273.0,3.0,29171.10672612867,-3.0
273.0,4.0,29999.99822469469,-2.0
273.0,5.0,28375.57605668343,-1.0
273.0,6.0,30494.76427932377,0.0
273.0,7.0,28016.906591824652,1.0
273.0,8.0,31828.323762914577,2.0
273.0,9.0,29728.503248192246,3.0
273.0,10.0,28430.741821127158,4.0
273.0,11.0,31097.69808068078,5.0
274.0,1.0,27742.007552545474,-5.0
274.0,2.0,28950.00225824779,-4.0
274.0,3.0,31095.10695132414,-3.0
274.0,4.0,30822.516529882756,-2.0
274.0,5.0,29816.93071017179,-1.0
274.0,6.0,30652.224707088764,0.0
274.0,7.0,31460.06092049254,1.0
274.0,8.0,31558.62530445414,2.0
274.0,9.0,28169.828676219942,3.0
274.0,10.0,30215.028609022436,4.0
274.0,11.0,25482.584222621015,5.0
275.0,1.0,32471.875666910815,-5.0
275.0,2.0,27261.05400087757,-4.0
275.0,3.0,27357.130360191022,-3.0
275.0,4.0,28022.127952665192,-2.0
275.0,5.0,29204.252680227513,-1.0
275.0,6.0,26985.371949056127,0.0
275.0,7.0,32655.765548381107,1.0
275.0,8.0,31120.606533635015,2.0
275.0,9.0,32182.69159391257,3.0
275.0,10.0,30319.769243162646,4.0
275.0,11.0,27919.26985603152,5.0
276.0,1.0,28103.576055462265,-5.0
276.0,2.0,28851.40453547467,-4.0
276.0,3.0,27325.973023715833,-3.0
276.0,4.0,28717.252719316697,-2.0
276.0,5.0,30771.005489017458,-1.0
276.0,6.0,26320.865108791524,0.0
276.0,7.0,31672.570851959386,1.0
276.0,8.0,28797.944367178538,2.0
276.0,9.0,30839.720572005604,3.0
276.0,10.0,29369.52846101658,4.0
276.0,11.0,32467.052810391706,5.0
277.0,1.0,27864.670412466014,-5.0
277.0,2.0,33030.96299039599,-4.0
277.0,3.0,32797.698437871506,-3.0
277.0,4.0,30227.069200089623,-2.0
277.0,5.0,29580.53999419189,-1.0
277.0,6.0,29107.471362025793,0.0
277.0,7.0,30061.622838119234,1.0
277.0,8.0,29736.29258054894,2.0
277.0,9.0,28707.375352282954,3.0
277.0,10.0,31041.129882109675,4.0
277.0,11.0,31156.146905123278,5.0
278.0,1.0,29484.978046437067,-5.0
278.0,2.0,32512.780730059145,-4.0
278.0,3.0,30986.029742262097,-3.0
278.0,4.0,27766.02719972365,-2.0
278.0,5.0,31982.938056705294,-1.0
278.0,6.0,34799.05963854561,0.0
278.0,7.0,29163.54084969521,1.0
278.0,8.0,29433.162096192114,2.0
278.0,9.0,30644.77040583442,3.0
278.0,10.0,32279.891521163565,4.0
278.0,11.0,29098.681851678244,5.0
279.0,1.0,32577.36283786785,-5.0
279.0,2.0,29117.516058701563,-4.0
279.0,3.0,27870.448832215472,-3.0
279.0,4.0,28335.135465384818,-2.0
279.0,5.0,30284.770669528323,-1.0
279.0,6.0,29008.872214405754,0.0
279.0,7.0,28109.690555230278,1.0
279.0,8.0,29581.677937197222,2.0
279.0,9.0,32816.02600465868,3.0
279.0,10.0,25400.67581915219,4.0
279.0,11.0,30416.42957615278,5.0
280.0,1.0,29579.555518569723,-5.0
280.0,2.0,28296.18970004378,-4.0
280.0,3.0,30364.202368920967,-3.0
280.0,4.0,31105.921816655824,-2.0
280.0,5.0,31824.21661258799,-1.0
280.0,6.0,31106.379917867005,0.0
280.0,7.0,30786.098429961454,1.0
280.0,8.0,28874.135156363394,2.0
280.0,9.0,31871.027491849905,3.0
280.0,10.0,30018.511841729767,4.0
280.0,11.0,29751.40656135793,5.0
281.0,1.0,31078.903516715938,-5.0
281.0,2.0,24684.771262535178,-4.0
281.0,3.0,27717.403769781988,-3.0
281.0,4.0,28515.16782838356,-2.0
281.0,5.0,30536.112678409187,-1.0
281.0,6.0,27766.477297049474,0.0
281.0,7.0,30720.365616453775,1.0
281.0,8.0,31128.455668572085,2.0
281.0,9.0,31846.30411522262,3.0
281.0,10.0,28315.88839538429,4.0
281.0,11.0,28306.420100847754,5.0
282.0,1.0,32648.388106191833,-5.0
282.0,2.0,28432.352191018403,-4.0
282.0,3.0,28386.894656274613,-3.0
282.0,4.0,28452.816438347785,-2.0
282.0,5.0,26917.67600744228,-1.0
282.0,6.0,28087.33810237981,0.0
282.0,7.0,29178.662025456782,1.0
282.0,8.0,32924.41761816868,2.0
282.0,9.0,28215.090359705573,3.0
282.0,10.0,28588.858406002902,4.0
282.0,11.0,27848.468116833807,5.0
283.0,1.0,30795.138698482067,-5.0
283.0,2.0,32184.24919751233,-4.0
283.0,3.0,31577.283803981147,-3.0
283.0,4.0,28609.40779922794,-2.0
283.0,5.0,27473.953820558174,-1.0
283.0,6.0,25012.76375998205,0.0
283.0,7.0,27863.774019863555,1.0
283.0,8.0,28631.5960913051,2.0
283.0,9.0,29455.844863624505,3.0
283.0,10.0,31544.077312500238,4.0
283.0,11.0,31738.49371358738,5.0
284.0,1.0,29256.378424109225,-5.0
284.0,2.0,27585.81432735628,-4.0
284.0,3.0,28269.88935168182,-3.0
284.0,4.0,25803.630150427423,-2.0
284.0,5.0,27709.36748245239,-1.0
284.0,6.0,26956.988846366952,0.0
284.0,7.0,32575.523060189367,1.0
284.0,8.0,26795.49409438483,2.0
284.0,9.0,32468.195381756414,3.0
284.0,10.0,27589.15623284983,4.0
284.0,11.0,30125.756083319477,5.0
285.0,1.0,28166.08846979597,-5.0
285.0,2.0,30320.76959563927,-4.0
285.0,3.0,28505.635012439736,-3.0
285.0,4.0,29756.307610799344,-2.0
285.0,5.0,29746.98783029812,-1.0
285.0,6.0,33012.20561843534,0.0
285.0,7.0,32554.52336255699,1.0
285.0,8.0,24332.621533764956,2.0
285.0,9.0,31807.97476470924,3.0
285.0,10.0,31875.04510831574,4.0
285.0,11.0,29357.73587268355,5.0
286.0,1.0,30056.256402604275,-5.0
286.0,2.0,27949.299650988716,-4.0
286.0,3.0,28859.916128841796,-3.0
286.0,4.0,28490.1156518548,-2.0
286.0,5.0,26319.19437172615,-1.0
286.0,6.0,29146.243099002,0.0
286.0,7.0,31588.647807971975,1.0
286.0,8.0,26475.608852905178,2.0
286.0,9.0,30958.467022479254,3.0
286.0,10.0,31453.374783528296,4.0
286.0,11.0,31604.153576162225,5.0
287.0,1.0,27283.266464782977,-5.0
287.0,2.0,27767.910374468873,-4.0
287.0,3.0,27241.15651962775,-3.0
287.0,4.0,34286.44596574922,-2.0
287.0,5.0,32952.885614430976,-1.0
287.0,6.0,27530.047226200448,0.0
287.0,7.0,28808.807559810826,1.0
287.0,8.0,31722.549976115042,2.0
287.0,9.0,29032.819143575893,3.0
287.0,10.0,32480.42294358639,4.0
287.0,11.0,33816.244689096515,5.0
288.0,1.0,29251.160671438585,-5.0
288.0,2.0,29713.756448617652,-4.0
288.0,3.0,28894.14998231579,-3.0
288.0,4.0,30912.155342627997,-2.0
288.0,5.0,29236.788071578714,-1.0
288.0,6.0,28882.41376177124,0.0
288.0,7.0,27615.342783325897,1.0
288.0,8.0,32224.1730554105,2.0
288.0,9.0,26461.33965030489,3.0
288.0,10.0,31447.59052722066,4.0
288.0,11.0,29476.478113671186,5.0
289.0,1.0,30683.545314258467,-5.0
289.0,2.0,30586.179236469143,-4.0
289.0,3.0,33102.42011039099,-3.0
289.0,4.0,29187.839602682976,-2.0
289.0,5.0,30437.263911783975,-1.0
289.0,6.0,31091.987619526462,0.0
289.0,7.0,32714.86397133038,1.0
289.0,8.0,28731.816507848387,2.0
289.0,9.0,29022.951789515304,3.0
289.0,10.0,32662.300306397086,4.0
289.0,11.0,25907.64969287223,5.0
290.0,1.0,31258.915867866763,-5.0
290.0,2.0,26208.499574166664,-4.0
290.0,3.0,28819.13492515668,-3.0
290.0,4.0,32899.958659550844,-2.0
290.0,5.0,29543.29962692823,-1.0
290.0,6.0,28889.443002681135,0.0
290.0,7.0,29902.322912625892,1.0
290.0,8.0,26446.15756943536,2.0
290.0,9.0,30731.10436492852,3.0
290.0,10.0,29745.138483269566,4.0
290.0,11.0,28662.261945630125,5.0
291.0,1.0,29995.46666594192,-5.0
291.0,2.0,30972.56626312093,-4.0
291.0,3.0,28130.50227470745,-3.0
291.0,4.0,30609.971155186242,-2.0
291.0,5.0,30355.42239478132,-1.0
291.0,6.0,32470.538538162935,0.0
291.0,7.0,30573.854850665404,1.0
291.0,8.0,29353.560996578497,2.0
291.0,9.0,34250.0221602424,3.0
291.0,10.0,28124.325455111113,4.0
291.0,11.0,31063.733024380977,5.0
292.0,1.0,31636.82080200578,-5.0
292.0,2.0,28958.82817598069,-4.0
292.0,3.0,30813.947746502196,-3.0
292.0,4.0,32781.38169384435,-2.0
292.0,5.0,31428.70782609693,-1.0
292.0,6.0,31603.42292706091,0.0
292.0,7.0,32870.836139832005,1.0
292.0,8.0,28901.595820081107,2.0
292.0,9.0,30854.509225592094,3.0
292.0,10.0,29920.43868516901,4.0
292.0,11.0,32768.63008018671,5.0
293.0,1.0,31719.887752109138,-5.0
293.0,2.0,27816.199101431957,-4.0
293.0,3.0,26613.657794311177,-3.0
293.0,4.0,27182.34873648495,-2.0
293.0,5.0,30882.877502567484,-1.0
293.0,6.0,28545.021899472064,0.0
293.0,7.0,30640.62251772273,1.0
293.0,8.0,29692.214878155868,2.0
293.0,9.0,29935.969460900524,3.0
293.0,10.0,30731.25004853196,4.0
293.0,11.0,26955.785303678786,5.0
294.0,1.0,29027.895458533487,-5.0
294.0,2.0,32714.949928581853,-4.0
294.0,3.0,31431.191832493478,-3.0
294.0,4.0,28108.144449723677,-2.0
294.0,5.0,31352.53060837055,-1.0
294.0,6.0,29661.075441929257,0.0
294.0,7.0,29578.12783097778,1.0
294.0,8.0,31239.94631509203,2.0
294.0,9.0,30739.363662419448,3.0
294.0,10.0,28967.947090741596,4.0
294.0,11.0,31227.892274828704,5.0
295.0,1.0,27920.2928435652,-5.0
295.0,2.0,28377.04121596633,-4.0
295.0,3.0,31928.07541052531,-3.0
295.0,4.0,30269.920704772056,-2.0
295.0,5.0,26138.43020167629,-1.0
295.0,6.0,30518.7827671955,0.0
295.0,7.0,32531.73884299685,1.0
295.0,8.0,28501.84058791635,2.0
295.0,9.0,27778.966718983742,3.0
295.0,10.0,29660.161287052473,4.0
295.0,11.0,31111.900124696196,5.0
296.0,1.0,28675.736932748696,-5.0
296.0,2.0,28385.11521451506,-4.0
296.0,3.0,33187.26092782876,-3.0
296.0,4.0,29869.03554100473,-2.0
296.0,5.0,29720.367360773485,-1.0
296.0,6.0,28585.165644094734,0.0
296.0,7.0,28636.53694612661,1.0
296.0,8.0,30636.975522050034,2.0
296.0,9.0,28410.959246267455,3.0
296.0,10.0,30309.44609568201,4.0
296.0,11.0,28448.718304728493,5.0
297.0,1.0,31605.07638463602,-5.0
297.0,2.0,28326.061601325266,-4.0
297.0,3.0,30496.350616472042,-3.0
297.0,4.0,28839.611334309706,-2.0
297.0,5.0,31943.172750723636,-1.0
297.0,6.0,31090.32727019034,0.0
297.0,7.0,27483.818028968162,1.0
297.0,8.0,27169.55477351309,2.0
297.0,9.0,28653.551210604535,3.0
297.0,10.0,30386.86334002639,4.0
297.0,11.0,28306.652821954274,5.0
298.0,1.0,32515.42466451828,-5.0
298.0,2.0,29948.55801439231,-4.0
298.0,3.0,33044.1591685208,-3.0
298.0,4.0,29298.327351006574,-2.0
298.0,5.0,27262.367723548607,-1.0
298.0,6.0,29273.45819969282,0.0
298.0,7.0,30167.76784212187,1.0
298.0,8.0,31230.359509768557,2.0
298.0,9.0,29097.630138780467,3.0
298.0,10.0,28913.01115494717,4.0
298.0,11.0,30907.925484882726,5.0
299.0,1.0,28069.48320734605,-5.0
299.0,2.0,29036.957313930336,-4.0
299.0,3.0,31436.1993344394,-3.0
299.0,4.0,27771.71269287317,-2.0
299.0,5.0,28640.660694511123,-1.0
299.0,6.0,31118.38070732881,0.0
299.0,7.0,27849.937827594957,1.0
299.0,8.0,31449.38664186649,2.0
299.0,9.0,33504.71212164367,3.0
299.0,10.0,25764.62154754511,4.0
299.0,11.0,33995.616938109066,5.0
300.0,1.0,29253.22599528316,-5.0
300.0,2.0,29851.14488407446,-4.0
300.0,3.0,27167.90022540241,-3.0
300.0,4.0,31451.65088937088,-2.0
300.0,5.0,27558.399327385196,-1.0
300.0,6.0,30641.991910974688,0.0
300.0,7.0,29500.74936161143,1.0
300.0,8.0,30907.865662982247,2.0
300.0,9.0,33517.95500215853,3.0
300.0,10.0,29326.64337040266,4.0
300.0,11.0,30450.72013037934,5.0
301.0,1.0,32978.09447415436,-5.0
301.0,2.0,27334.82851129746,-4.0
301.0,3.0,29445.800117711304,-3.0
301.0,4.0,30471.618366221537,-2.0
301.0,5.0,29206.603676810657,-1.0
301.0,6.0,30273.743346397303,0.0
301.0,7.0,30518.104091016015,1.0
301.0,8.0,27328.0735243351,2.0
301.0,9.0,28287.194343912655,3.0
301.0,10.0,31156.896565103187,4.0
301.0,11.0,30699.80993846626,5.0
302.0,1.0,26984.208550803745,-5.0
302.0,2.0,31107.992974602512,-4.0
302.0,3.0,28327.996650908746,-3.0
302.0,4.0,29444.283033935673,-2.0
302.0,5.0,30167.57103961983,-1.0
302.0,6.0,29206.81797569367,0.0
302.0,7.0,32015.679958290373,1.0
302.0,8.0,31150.796618846478,2.0
302.0,9.0,29143.12828368674,3.0
302.0,10.0,28690.052698092477,4.0
302.0,11.0,30179.001751245753,5.0
303.0,1.0,29735.450459444026,-5.0
303.0,2.0,30523.446561752087,-4.0
303.0,3.0,28136.12238694872,-3.0
303.0,4.0,34048.93551688744,-2.0
303.0,5.0,29219.255033843838,-1.0
303.0,6.0,31611.795564309457,0.0
303.0,7.0,30797.55890279597,1.0
303.0,8.0,27508.834567315993,2.0
303.0,9.0,27216.832664827645,3.0
303.0,10.0,28703.88091399852,4.0
303.0,11.0,27314.334598167672,5.0
304.0,1.0,29253.19650203931,-5.0
304.0,2.0,30677.41868242825,-4.0
304.0,3.0,31859.068780885314,-3.0
304.0,4.0,30973.89454939131,-2.0
304.0,5.0,28362.457326918127,-1.0
304.0,6.0,28499.76869596536,0.0
304.0,7.0,32089.469005890733,1.0
304.0,8.0,33706.7821141477,2.0
304.0,9.0,31335.560128960973,3.0
304.0,10.0,29777.396769697392,4.0
304.0,11.0,31784.3047459027,5.0
305.0,1.0,31431.782400229546,-5.0
305.0,2.0,31365.778982780517,-4.0
305.0,3.0,27843.336376338684,-3.0
305.0,4.0,27374.407975833383,-2.0
305.0,5.0,31891.646635614947,-1.0
305.0,6.0,30422.96011908885,0.0
305.0,7.0,29657.381273449497,1.0
305.0,8.0,30186.338436815277,2.0
305.0,9.0,33518.601926334035,3.0
305.0,10.0,32941.385598457775,4.0
305.0,11.0,29885.180296765513,5.0
306.0,1.0,25345.732129660646,-5.0
306.0,2.0,24921.392519725818,-4.0
306.0,3.0,29582.295296585806,-3.0
306.0,4.0,30855.78693412121,-2.0
306.0,5.0,31667.58994062034,-1.0
306.0,6.0,28180.72122016119,0.0
306.0,7.0,28973.917317545107,1.0
306.0,8.0,30282.540463283724,2.0
306.0,9.0,32992.762449561174,3.0
306.0,10.0,29445.810274412375,4.0
306.0,11.0,33034.91608825388,5.0
307.0,1.0,29218.215047348374,-5.0
307.0,2.0,33289.52087779008,-4.0
307.0,3.0,31922.923255854254,-3.0
307.0,4.0,27546.154110885418,-2.0
307.0,5.0,29526.502156157938,-1.0
307.0,6.0,31409.703563371848,0.0
307.0,7.0,28247.344349577448,1.0
307.0,8.0,30219.469975337764,2.0
307.0,9.0,29968.356689950262,3.0
307.0,10.0,28982.373299189934,4.0
307.0,11.0,30989.980330220424,5.0
308.0,1.0,28924.639147682552,-5.0
308.0,2.0,31434.845158514825,-4.0
308.0,3.0,32765.143935792305,-3.0
308.0,4.0,27141.218308504467,-2.0
308.0,5.0,29531.673806016872,-1.0
308.0,6.0,34413.685421194816,0.0
308.0,7.0,30779.648816257133,1.0
308.0,8.0,28998.63123587751,2.0
308.0,9.0,32032.546882506467,3.0
308.0,10.0,32028.205966188834,4.0
308.0,11.0,32067.722146010776,5.0
309.0,1.0,30663.44897905844,-5.0
309.0,2.0,28223.06971949464,-4.0
309.0,3.0,31511.944960248387,-3.0
309.0,4.0,30786.4075100517,-2.0
309.0,5.0,30281.20841022013,-1.0
309.0,6.0,31869.416269511305,0.0
309.0,7.0,29939.957238866155,1.0
309.0,8.0,25615.357356452994,2.0
309.0,9.0,28032.607552542704,3.0
309.0,10.0,27612.120334929394,4.0
309.0,11.0,25019.426676804884,5.0
310.0,1.0,29550.28180183551,-5.0
310.0,2.0,32773.98958984068,-4.0
310.0,3.0,25748.653481905618,-3.0
310.0,4.0,27814.584789650813,-2.0
310.0,5.0,31857.39491552051,-1.0
310.0,6.0,30793.2817757335,0.0
310.0,7.0,32036.7690920525,1.0
310.0,8.0,33027.27816174684,2.0
310.0,9.0,31479.204010249672,3.0
310.0,10.0,31965.714345053526,4.0
310.0,11.0,28639.622671168654,5.0
311.0,1.0,33256.745248957246,-5.0
311.0,2.0,28182.64473569424,-4.0
311.0,3.0,28264.726390730575,-3.0
311.0,4.0,29718.362935749825,-2.0
311.0,5.0,29568.177772815277,-1.0
311.0,6.0,31202.191086671115,0.0
311.0,7.0,30604.75875246207,1.0
311.0,8.0,29447.249559187552,2.0
311.0,9.0,29642.594797934053,3.0
311.0,10.0,29003.419609300712,4.0
311.0,11.0,33861.8762681623,5.0
312.0,1.0,27654.81127948398,-5.0
312.0,2.0,31209.387910993442,-4.0
312.0,3.0,26647.193159255312,-3.0
312.0,4.0,29539.718668010475,-2.0
312.0,5.0,29907.903565847202,-1.0
312.0,6.0,30724.222000000642,0.0
312.0,7.0,31073.25096876737,1.0
312.0,8.0,27032.34092194382,2.0
312.0,9.0,27508.72604008191,3.0
312.0,10.0,33474.613495168465,4.0
312.0,11.0,29789.57210124729,5.0
313.0,1.0,29086.035757688456,-5.0
313.0,2.0,27413.75441450652,-4.0
313.0,3.0,26869.19344066771,-3.0
313.0,4.0,31457.7624578253,-2.0
313.0,5.0,32070.81774784745,-1.0
313.0,6.0,26367.734858495704,0.0
313.0,7.0,29614.406147207203,1.0
313.0,8.0,30159.971789281375,2.0
313.0,9.0,30032.075720744175,3.0
313.0,10.0,33482.62157083918,4.0
313.0,11.0,30251.805646216813,5.0
314.0,1.0,30600.321668382647,-5.0
314.0,2.0,29069.07667915213,-4.0
314.0,3.0,30308.855860844702,-3.0
314.0,4.0,29803.480182035888,-2.0
314.0,5.0,27616.866038233136,-1.0
314.0,6.0,33658.393035814835,0.0
314.0,7.0,27444.589250015295,1.0
314.0,8.0,28436.10599880189,2.0
314.0,9.0,29368.260175519965,3.0
314.0,10.0,28364.68448367789,4.0
314.0,11.0,28909.0049068172,5.0
315.0,1.0,30690.966437954634,-5.0
315.0,2.0,29035.333104044443,-4.0
315.0,3.0,29261.712774422107,-3.0
315.0,4.0,30004.784077247394,-2.0
315.0,5.0,33243.46370700839,-1.0
315.0,6.0,30521.25683086845,0.0
315.0,7.0,28805.388852781653,1.0
315.0,8.0,31575.97897356242,2.0
315.0,9.0,33136.24458237112,3.0
315.0,10.0,27653.16870928179,4.0
315.0,11.0,29871.80514867699,5.0
316.0,1.0,32819.38792915019,-5.0
316.0,2.0,28654.509069015265,-4.0
316.0,3.0,29933.751385447795,-3.0
316.0,4.0,31498.569405044484,-2.0
316.0,5.0,29695.62398228131,-1.0
316.0,6.0,28229.337335345022,0.0
316.0,7.0,31116.27584965534,1.0
316.0,8.0,28974.969839214275,2.0
316.0,9.0,30344.878160014377,3.0
316.0,10.0,30552.182084637752,4.0
316.0,11.0,27646.702762481073,5.0
317.0,1.0,26221.103941608886,-5.0
317.0,2.0,28871.790672247433,-4.0
317.0,3.0,27686.002382306997,-3.0
317.0,4.0,27691.36978861081,-2.0
317.0,5.0,29871.081244697085,-1.0
317.0,6.0,30807.650312109847,0.0
317.0,7.0,31842.17090935817,1.0
317.0,8.0,32306.93274408646,2.0
317.0,9.0,30064.199790170263,3.0
317.0,10.0,27050.733081613467,4.0
317.0,11.0,26015.126070477523,5.0
318.0,1.0,30248.22514035028,-5.0
318.0,2.0,27305.917868424018,-4.0
318.0,3.0,31737.844440863424,-3.0
318.0,4.0,28986.390433967434,-2.0
318.0,5.0,28728.108845353305,-1.0
318.0,6.0,29871.338135297974,0.0
318.0,7.0,31284.46765011032,1.0
318.0,8.0,30567.20474587138,2.0
318.0,9.0,27597.36220798766,3.0
318.0,10.0,34515.744110135856,4.0
318.0,11.0,27870.59198526403,5.0
319.0,1.0,28996.813016802695,-5.0
319.0,2.0,29590.928160499665,-4.0
319.0,3.0,29045.014918786917,-3.0
319.0,4.0,29276.857253092727,-2.0
319.0,5.0,29456.885740478832,-1.0
319.0,6.0,33016.93895833716,0.0
319.0,7.0,32494.71536704094,1.0
319.0,8.0,32503.63940418643,2.0
319.0,9.0,29268.08323893322,3.0
319.0,10.0,27930.84372432529,4.0
319.0,11.0,30154.0940325552,5.0
320.0,1.0,34220.064378342555,-5.0
320.0,2.0,29503.933330892054,-4.0
320.0,3.0,32624.02748178043,-3.0
320.0,4.0,30487.033321141123,-2.0
320.0,5.0,29407.71546491465,-1.0
320.0,6.0,33684.963125702474,0.0
320.0,7.0,29987.032739272476,1.0
320.0,8.0,30947.54812438678,2.0
320.0,9.0,26267.12650309916,3.0
320.0,10.0,26053.136898214103,4.0
320.0,11.0,30547.293360852353,5.0
321.0,1.0,30958.59628867377,-5.0
321.0,2.0,30419.251424313392,-4.0
321.0,3.0,28471.83940808563,-3.0
321.0,4.0,28950.655069228727,-2.0
321.0,5.0,29872.414249842637,-1.0
321.0,6.0,29620.108600395273,0.0
321.0,7.0,33989.322759932234,1.0
321.0,8.0,32836.013372489135,2.0
321.0,9.0,29950.374537241067,3.0
321.0,10.0,32157.94344233767,4.0
321.0,11.0,27614.080032313737,5.0
322.0,1.0,30578.604182131963,-5.0
322.0,2.0,30785.9176879691,-4.0
322.0,3.0,30933.82278086054,-3.0
322.0,4.0,34340.5394201453,-2.0
322.0,5.0,29325.882181579975,-1.0
322.0,6.0,30396.528239893898,0.0
322.0,7.0,30299.710964901955,1.0
322.0,8.0,30148.61803031749,2.0
322.0,9.0,31841.142069359303,3.0
322.0,10.0,33557.29168095535,4.0
322.0,11.0,29759.444504020026,5.0
323.0,1.0,28667.06062043164,-5.0
323.0,2.0,27437.000715961578,-4.0
323.0,3.0,34813.830825056175,-3.0
323.0,4.0,28862.084294901222,-2.0
323.0,5.0,31150.662381217466,-1.0
323.0,6.0,29917.96275340405,0.0
323.0,7.0,30159.701204300698,1.0
323.0,8.0,32288.74670832502,2.0
323.0,9.0,31919.79062320745,3.0
323.0,10.0,28685.817073825852,4.0
323.0,11.0,30186.607838757514,5.0
324.0,1.0,28934.176559279516,-5.0
324.0,2.0,29549.444395628045,-4.0
324.0,3.0,32836.25130335586,-3.0
324.0,4.0,31009.02576415327,-2.0
324.0,5.0,30435.52748896267,-1.0
324.0,6.0,25983.13496094677,0.0
324.0,7.0,30133.620596855533,1.0
324.0,8.0,29827.526085367066,2.0
324.0,9.0,33826.73111104642,3.0
324.0,10.0,28776.864410929305,4.0
324.0,11.0,28441.630677284695,5.0
325.0,1.0,28877.78007090482,-5.0
325.0,2.0,32571.148201546,-4.0
325.0,3.0,27741.682697925655,-3.0
325.0,4.0,29976.829153868435,-2.0
325.0,5.0,30843.14018203286,-1.0
325.0,6.0,31955.237833007686,0.0
325.0,7.0,29985.57596485415,1.0
325.0,8.0,31043.59719489636,2.0
325.0,9.0,27237.42348691491,3.0
325.0,10.0,30667.007761909706,4.0
325.0,11.0,28469.188923276717,5.0
326.0,1.0,26764.15636463874,-5.0
326.0,2.0,30647.144295899634,-4.0
326.0,3.0,28729.053434603786,-3.0
326.0,4.0,30209.95967320946,-2.0
326.0,5.0,30011.813960233187,-1.0
326.0,6.0,26522.58858274296,0.0
326.0,7.0,31131.161543323913,1.0
326.0,8.0,30408.120935145045,2.0
326.0,9.0,32064.78973293168,3.0
326.0,10.0,31685.846688120622,4.0
326.0,11.0,29440.70837242758,5.0
327.0,1.0,30268.806972263126,-5.0
327.0,2.0,29448.924505159768,-4.0
327.0,3.0,31837.08338106855,-3.0
327.0,4.0,28454.304546991167,-2.0
327.0,5.0,28542.84059491808,-1.0
327.0,6.0,30937.16465604313,0.0
327.0,7.0,30539.228390056913,1.0
327.0,8.0,27764.270330370775,2.0
327.0,9.0,30112.119174795436,3.0
327.0,10.0,32781.02452612556,4.0
327.0,11.0,30852.049127367452,5.0
328.0,1.0,28802.165258312136,-5.0
328.0,2.0,24115.231575700036,-4.0
328.0,3.0,27774.095682882806,-3.0
328.0,4.0,30728.609219692466,-2.0
328.0,5.0,32455.46821410797,-1.0
328.0,6.0,29511.771260292848,0.0
328.0,7.0,26126.177763972322,1.0
328.0,8.0,31121.606208838057,2.0
328.0,9.0,28693.993663658337,3.0
328.0,10.0,29569.52330695365,4.0
328.0,11.0,27476.931288505446,5.0
329.0,1.0,32091.383460603425,-5.0
329.0,2.0,30780.19747224054,-4.0
329.0,3.0,29449.78278379421,-3.0
329.0,4.0,33626.61514548624,-2.0
329.0,5.0,28209.629070213407,-1.0
329.0,6.0,28484.645683110466,0.0
329.0,7.0,29702.810486684917,1.0
329.0,8.0,32259.580977102905,2.0
329.0,9.0,27321.536827776847,3.0
329.0,10.0,31762.427165340476,4.0
329.0,11.0,28932.78337648776,5.0
330.0,1.0,25231.31326630674,-5.0
330.0,2.0,28502.49730678618,-4.0
330.0,3.0,31252.294404356373,-3.0
330.0,4.0,30153.154563442422,-2.0
330.0,5.0,29342.501274763265,-1.0
330.0,6.0,32890.21846039253,0.0
330.0,7.0,27900.614348838575,1.0
330.0,8.0,31314.71966872497,2.0
